date,campaign_id,channel,sessions,orders,revenue,spend,impressions,clicks,CPC,CTR,CVR,ROAS,CAC
2025-07-04,C035,organic,123,1,5382.36,648.87,90204,1131,0.5737135278514589,0.012538246640947187,0.008130081300813009,8.294974340006473,648.87
2025-07-04,C036,organic,125,6,27349.870000000003,531.37,91096,1380,0.38505072463768114,0.015148853956265917,0.048,51.47048196172159,88.56166666666667
2025-07-04,C037,organic,33,0,0.0,466.43,38100,465,1.0030752688172042,0.012204724409448819,0.0,0.0,0.0
2025-07-04,C038,organic,29,1,1404.38,702.12,54089,430,1.6328372093023256,0.007949860415241546,0.034482758620689655,2.0001993961146245,702.12
2025-07-04,C039,organic,53,2,11726.3,800.12,45782,491,1.629572301425662,0.010724738980385303,0.03773584905660377,14.655676648502723,400.06
2025-07-04,C040,organic,127,1,4492.52,783.16,100245,1109,0.7061857529305681,0.01106289590503267,0.007874015748031496,5.73640124623321,783.16
2025-07-05,C001,search,140,4,27785.7,18725.66,82930,3729,5.0216304639313485,0.04496563366694803,0.02857142857142857,1.4838302094559017,4681.415
2025-07-05,C002,search,140,2,16216.489999999998,14823.18,67464,1857,7.98232633279483,0.027525791533262185,0.014285714285714285,1.0939953505253257,7411.59
2025-07-05,C003,search,140,4,18613.4,19366.86,76012,2179,8.887957778797613,0.02866652633794664,0.02857142857142857,0.9610953969822676,4841.715
2025-07-05,C004,search,140,2,10939.52,22628.28,109849,4037,5.605221699281644,0.03675044834272501,0.014285714285714285,0.48344461001896744,11314.14
2025-07-05,C005,search,140,6,31355.72,20232.31,96005,2277,8.885511638120335,0.023717514712775375,0.04285714285714286,1.5497844783912464,3372.0516666666667
2025-07-05,C006,search,140,7,52803.66,21437.63,93147,2628,8.157393455098935,0.028213469032819093,0.05,2.4631295530336144,3062.5185714285717
2025-07-05,C007,search,140,6,46575.42,18800.39,85473,2082,9.029966378482229,0.024358569372784387,0.04285714285714286,2.4773645653095495,3133.398333333333
2025-07-05,C008,search,140,3,11007.01,23661.83,113368,2794,8.46880100214746,0.0246454025827394,0.02142857142857143,0.46517999664438464,7887.276666666668
2025-07-05,C009,paid_social,100,1,7661.01,11001.04,66488,1452,7.5764738292011025,0.021838527253038142,0.01,0.6963896140728513,11001.04
2025-07-05,C010,paid_social,140,2,5099.3,20528.62,101291,1933,10.620082772891877,0.019083630332408605,0.014285714285714285,0.24839955145548023,10264.31
2025-07-05,C011,paid_social,67,3,16748.5,12903.88,64711,1001,12.89098901098901,0.015468776560399314,0.04477611940298507,1.2979429442927244,4301.293333333333
2025-07-05,C012,paid_social,100,1,3649.02,18626.29,104961,1596,11.67060776942356,0.015205647812044474,0.01,0.19590696805429314,18626.29
2025-07-05,C013,paid_social,102,0,0.0,14814.06,72445,1097,13.50415679124886,0.015142521913175512,0.0,0.0,0.0
2025-07-05,C014,paid_social,97,1,6700.45,19539.6,107916,1359,14.377924944812362,0.01259312798843545,0.010309278350515464,0.3429164363651252,19539.6
2025-07-05,C015,paid_social,134,3,9180.68,19983.99,107239,1276,15.661434169278998,0.0118986562724382,0.022388059701492536,0.45940175110175696,6661.330000000001
2025-07-05,C016,paid_social,105,0,0.0,12750.49,73319,1368,9.320533625730993,0.01865819228303714,0.0,0.0,0.0
2025-07-05,C017,email,24,3,15846.300000000001,1544.0,24946,235,6.5702127659574465,0.009420347951575403,0.125,10.263147668393783,514.6666666666666
2025-07-05,C018,email,77,3,12855.81,2302.8,48053,683,3.371595900439239,0.014213472623977692,0.03896103896103896,5.582686294945283,767.6
2025-07-05,C019,email,90,1,10536.7,2871.52,58222,830,3.4596626506024095,0.014255779602212222,0.011111111111111112,3.6693806764361736,2871.52
2025-07-05,C020,email,64,4,15137.79,2582.6,53218,569,4.53884007029877,0.010691871171408171,0.0625,5.861453573917758,645.65
2025-07-05,C021,email,3,0,0.0,2756.24,36215,28,98.43714285714285,0.0007731602926963965,0.0,0.0,0.0
2025-07-05,C022,email,25,0,0.0,1916.77,18934,326,5.8796625766871164,0.017217703601985844,0.0,0.0,0.0
2025-07-05,C023,email,21,2,8109.469999999999,2412.33,34976,363,6.645537190082645,0.010378545288197621,0.09523809523809523,3.361675226855364,1206.165
2025-07-05,C024,email,55,1,4899.17,1965.89,39866,603,3.2601824212271975,0.015125670997842773,0.01818181818181818,2.49208755322017,1965.89
2025-07-05,C025,referral,10,0,0.0,6063.21,6289,117,51.822307692307696,0.018603911591667993,0.0,0.0,0.0
2025-07-05,C026,referral,26,0,0.0,3536.8,12170,231,15.310822510822511,0.018981101068200494,0.0,0.0,0.0
2025-07-05,C027,referral,18,2,9812.380000000001,4352.49,11398,181,24.046906077348066,0.01587997894367433,0.1111111111111111,2.254429073932393,2176.245
2025-07-05,C028,referral,15,1,11927.65,2501.24,11001,158,15.830632911392403,0.014362330697209345,0.06666666666666667,4.768694727415203,2501.24
2025-07-05,C029,referral,25,0,0.0,5047.63,19928,247,20.43574898785425,0.01239462063428342,0.0,0.0,0.0
2025-07-05,C030,referral,15,0,0.0,2920.51,18510,216,13.520879629629631,0.011669367909238249,0.0,0.0,0.0
2025-07-05,C031,referral,33,0,0.0,3832.01,19824,449,8.5345434298441,0.022649313962873285,0.0,0.0,0.0
2025-07-05,C032,referral,25,0,0.0,4275.56,12949,258,16.571937984496124,0.019924318480191522,0.0,0.0,0.0
2025-07-05,C033,organic,53,1,7661.83,550.98,90899,929,0.5930893433799785,0.010220134434922276,0.018867924528301886,13.905822352898472,550.98
2025-07-05,C034,organic,14,0,0.0,549.66,46795,252,2.181190476190476,0.005385190725504862,0.0,0.0,0.0
2025-07-05,C035,organic,79,1,12569.37,400.76,109745,1306,0.3068606431852986,0.01190031436511914,0.012658227848101266,31.363833715939716,400.76
2025-07-05,C036,organic,88,1,5923.69,388.1,69363,1125,0.34497777777777777,0.01621902166861295,0.011363636363636364,15.263308425663487,388.1
2025-07-05,C037,organic,55,1,6034.16,445.3,108205,881,0.5054483541430194,0.008141952774825562,0.01818181818181818,13.550774758589714,445.3
2025-07-05,C038,organic,124,4,29093.260000000002,441.32,89650,1840,0.2398478260869565,0.02052426101505856,0.03225806451612903,65.92327562766248,110.33
2025-07-05,C039,organic,92,1,1314.55,732.49,113209,860,0.8517325581395349,0.007596569177362224,0.010869565217391304,1.794632008628104,732.49
2025-07-05,C040,organic,74,2,2735.9300000000003,502.15,63368,744,0.6749327956989247,0.011740941800277743,0.02702702702702703,5.448431743502939,251.075
2025-07-06,C001,search,140,5,39595.41,24021.39,91426,1593,15.079340866290018,0.017423927547962285,0.03571428571428571,1.6483396672715445,4804.278
2025-07-06,C002,search,140,1,3317.12,17216.24,79582,1770,9.726689265536724,0.0222412103239426,0.007142857142857143,0.19267389395129247,17216.24
2025-07-06,C003,search,120,4,19069.18,23008.55,91232,1776,12.955264639639639,0.019466853735531392,0.03333333333333333,0.8287866901651778,5752.1375
2025-07-06,C004,search,140,1,6175.89,13195.37,55685,2068,6.380739845261123,0.03713746969560923,0.007142857142857143,0.4680346212345694,13195.37
2025-07-06,C005,search,61,2,16491.39,19746.77,73290,1013,19.493356367226063,0.013821803793150497,0.03278688524590164,0.8351436715979372,9873.385
2025-07-06,C006,search,59,2,16518.55,16205.35,62423,1015,15.965862068965517,0.016260032359867355,0.03389830508474576,1.0193269506675264,8102.675
2025-07-06,C007,search,140,5,51661.94,28190.69,133808,3818,7.3836275536930325,0.028533421021164653,0.03571428571428571,1.832588702156634,5638.138
2025-07-06,C008,search,140,3,19607.78,22810.44,103043,2073,11.003589001447178,0.02011781489281174,0.02142857142857143,0.8595967460513695,7603.48
2025-07-06,C009,paid_social,98,0,0.0,16625.89,99341,1203,13.820357439733998,0.01210980360576197,0.0,0.0,0.0
2025-07-06,C010,paid_social,125,5,22177.35,12010.76,72627,1227,9.788720456397717,0.016894543351646082,0.04,1.8464568436968183,2402.152
2025-07-06,C011,paid_social,140,1,1308.81,20691.43,100356,1790,11.55945810055866,0.017836502052692414,0.007142857142857143,0.06325372388471942,20691.43
2025-07-06,C012,paid_social,67,0,0.0,16426.37,94733,1150,14.2838,0.01213938120823789,0.0,0.0,0.0
2025-07-06,C013,paid_social,113,1,2057.27,13151.93,67105,1390,9.461820143884893,0.02071380672081067,0.008849557522123894,0.1564234298692283,13151.93
2025-07-06,C014,paid_social,140,2,15441.96,20649.5,99716,1848,11.17397186147186,0.018532632676802118,0.014285714285714285,0.7478127799704593,10324.75
2025-07-06,C015,paid_social,62,1,6670.73,13151.49,72720,921,14.27957654723127,0.012665016501650165,0.016129032258064516,0.5072223755635292,13151.49
2025-07-06,C016,paid_social,104,1,7431.45,13489.11,79605,908,14.855848017621145,0.011406318698574211,0.009615384615384616,0.5509221883430411,13489.11
2025-07-06,C017,email,55,4,23588.85,1472.12,48104,805,1.8287204968944097,0.016734575087310827,0.07272727272727272,16.023727685243053,368.03
2025-07-06,C018,email,76,3,14474.34,2492.01,59344,877,2.8415165336374004,0.014778242113777299,0.039473684210526314,5.8082993246415535,830.6700000000001
2025-07-06,C019,email,62,0,0.0,3050.86,37885,559,5.457710196779964,0.014755180150455325,0.0,0.0,0.0
2025-07-06,C020,email,56,3,19516.02,2857.14,30651,531,5.380677966101695,0.0173240677302535,0.05357142857142857,6.830613830613831,952.38
2025-07-06,C021,email,17,0,0.0,1350.11,18890,263,5.133498098859315,0.013922710428798305,0.0,0.0,0.0
2025-07-06,C022,email,82,3,18171.07,2459.58,59619,727,3.383191196698762,0.012194099196564853,0.036585365853658534,7.387875165678693,819.86
2025-07-06,C023,email,31,1,15058.34,1544.24,33288,468,3.29965811965812,0.014059120403749098,0.03225806451612903,9.751295135471171,1544.24
2025-07-06,C024,email,58,2,21400.38,2482.46,49751,595,4.172201680672269,0.011959558601837148,0.034482758620689655,8.620634370745147,1241.23
2025-07-06,C025,referral,16,0,0.0,4511.86,19966,204,22.116960784313722,0.010217369528197937,0.0,0.0,0.0
2025-07-06,C026,referral,12,0,0.0,3137.7,7916,143,21.941958041958042,0.01806467913087418,0.0,0.0,0.0
2025-07-06,C027,referral,34,1,3629.58,3516.9,23870,341,10.313489736070382,0.014285714285714285,0.029411764705882353,1.0320395803122067,3516.9
2025-07-06,C028,referral,7,0,0.0,3515.22,5250,103,34.128349514563105,0.01961904761904762,0.0,0.0,0.0
2025-07-06,C029,referral,19,0,0.0,2955.93,15684,300,9.8531,0.019127773527161437,0.0,0.0,0.0
2025-07-06,C030,referral,53,2,14046.630000000001,3976.51,23671,536,7.418861940298508,0.02264374128680664,0.03773584905660377,3.5324015279730214,1988.255
2025-07-06,C031,referral,22,0,0.0,3956.52,11852,291,13.596288659793814,0.024552818089773876,0.0,0.0,0.0
2025-07-06,C032,referral,27,0,0.0,3674.31,17073,396,9.278560606060607,0.02319451765946231,0.0,0.0,0.0
2025-07-06,C033,organic,53,0,0.0,520.44,86611,561,0.9277005347593584,0.006477237302421171,0.0,0.0,0.0
2025-07-06,C034,organic,77,0,0.0,492.31,102988,1021,0.4821841332027424,0.009913776362294636,0.0,0.0,0.0
2025-07-06,C035,organic,139,3,19524.230000000003,745.68,137073,1322,0.564054462934947,0.00964449599848256,0.02158273381294964,26.183121446196765,248.55999999999997
2025-07-06,C036,organic,32,1,1734.23,490.84,54153,336,1.4608333333333332,0.006204642402082987,0.03125,3.533188004237634,490.84
2025-07-06,C037,organic,18,0,0.0,691.93,41504,308,2.2465259740259738,0.007420971472629144,0.0,0.0,0.0
2025-07-06,C038,organic,109,0,0.0,549.71,65185,1181,0.46546147332768845,0.018117665107003144,0.0,0.0,0.0
2025-07-06,C039,organic,88,0,0.0,521.75,121144,1270,0.4108267716535433,0.010483391666116358,0.0,0.0,0.0
2025-07-06,C040,organic,49,0,0.0,552.55,38700,518,1.0666988416988417,0.013385012919896641,0.0,0.0,0.0
2025-07-07,C001,search,140,4,30258.170000000002,25853.81,124590,4526,5.712286787450288,0.0363271530620435,0.02857142857142857,1.1703563227238074,6463.4525
2025-07-07,C002,search,140,4,28988.600000000002,16420.04,65484,2127,7.719811941701928,0.03248121678577973,0.02857142857142857,1.76544027907362,4105.01
2025-07-07,C003,search,108,5,39652.82,11032.09,42654,1155,9.551593073593073,0.02707835138556759,0.046296296296296294,3.59431621750729,2206.418
2025-07-07,C004,search,140,8,37682.74,21044.14,90484,2407,8.74289156626506,0.02660138809071217,0.05714285714285714,1.790652409649432,2630.5175
2025-07-07,C005,search,124,3,19789.04,12151.73,59031,1449,8.386287094547964,0.02454642475987193,0.024193548387096774,1.6284956956746077,4050.5766666666664
2025-07-07,C006,search,140,9,57810.57,11331.87,52651,1949,5.8141970241149314,0.037017340601318116,0.06428571428571428,5.101591352530518,1259.0966666666668
2025-07-07,C007,search,140,3,21841.1,15230.14,73078,1594,9.554667503136763,0.021812310134376966,0.02142857142857143,1.4340708621194551,5076.713333333333
2025-07-07,C008,search,140,2,20507.34,29033.45,135158,3276,8.862469474969474,0.024238298879829534,0.014285714285714285,0.7063349343601949,14516.725
2025-07-07,C009,paid_social,140,2,9628.69,20617.34,120758,2849,7.236693576693577,0.023592639825104754,0.014285714285714285,0.467019023792594,10308.67
2025-07-07,C010,paid_social,122,0,0.0,12858.96,69930,1219,10.548777686628384,0.017431717431717432,0.0,0.0,0.0
2025-07-07,C011,paid_social,55,0,0.0,8894.0,44687,917,9.699018538713196,0.020520509320384003,0.0,0.0,0.0
2025-07-07,C012,paid_social,140,5,39575.28,22604.25,106248,2270,9.957819383259912,0.02136510804909269,0.03571428571428571,1.7507893427121006,4520.85
2025-07-07,C013,paid_social,98,1,10907.77,11726.53,65299,1849,6.342093023255814,0.02831590070292041,0.01020408163265306,0.9301788338067613,11726.53
2025-07-07,C014,paid_social,87,2,14297.22,11188.96,52902,1209,9.254722911497105,0.022853578314619486,0.022988505747126436,1.2777970427993308,5594.48
2025-07-07,C015,paid_social,82,3,30567.66,14498.63,85684,1527,9.494846103470858,0.01782129685822324,0.036585365853658534,2.108313682051339,4832.876666666666
2025-07-07,C016,paid_social,128,2,9116.47,15534.61,85204,2247,6.913489096573209,0.02637200131449228,0.015625,0.5868489778629782,7767.305
2025-07-07,C017,email,50,3,18122.85,2078.71,46293,887,2.343528748590755,0.01916056423217333,0.06,8.71831568617075,692.9033333333333
2025-07-07,C018,email,13,0,0.0,2477.32,19085,173,14.319768786127169,0.009064710505632696,0.0,0.0,0.0
2025-07-07,C019,email,39,4,23510.5,2289.83,56904,624,3.669599358974359,0.010965837199493884,0.10256410256410256,10.267356091936957,572.4575
2025-07-07,C020,email,26,2,4809.8099999999995,1451.86,24684,380,3.8206842105263155,0.015394587587100956,0.07692307692307693,3.312860744148885,725.93
2025-07-07,C021,email,8,0,0.0,1465.87,18373,94,15.594361702127658,0.005116203124149567,0.0,0.0,0.0
2025-07-07,C022,email,51,2,12931.06,2774.49,51818,548,5.0629379562043795,0.01057547570342352,0.0392156862745098,4.6606980021553515,1387.245
2025-07-07,C023,email,15,1,4441.04,1995.98,21063,148,13.48635135135135,0.007026539429331054,0.06666666666666667,2.224992234391126,1995.98
2025-07-07,C024,email,71,4,21096.309999999998,1576.14,50253,906,1.7396688741721855,0.018028774401528266,0.056338028169014086,13.384794497950688,394.035
2025-07-07,C025,referral,42,1,6892.86,3642.2,21729,613,5.941598694942903,0.028211146394219705,0.023809523809523808,1.892499039042337,3642.2
2025-07-07,C026,referral,28,0,0.0,4399.55,13853,321,13.70576323987539,0.02317187612791453,0.0,0.0,0.0
2025-07-07,C027,referral,29,1,13021.29,4133.39,19207,417,9.912206235011991,0.02171083459155516,0.034482758620689655,3.150268907603686,4133.39
2025-07-07,C028,referral,21,1,11858.06,2842.76,14253,269,10.567881040892194,0.01887321967305129,0.047619047619047616,4.171319421970198,2842.76
2025-07-07,C029,referral,27,2,7466.240000000001,4295.61,19889,498,8.625722891566264,0.025038966262758307,0.07407407407407407,1.7381093721264271,2147.805
2025-07-07,C030,referral,45,1,10749.47,3211.06,21860,503,6.383817097415507,0.02301006404391583,0.022222222222222223,3.347639097369716,3211.06
2025-07-07,C031,referral,27,2,7504.31,3111.38,13767,384,8.102552083333334,0.027892787099585967,0.07407407407407407,2.4118911865474484,1555.69
2025-07-07,C032,referral,11,0,0.0,3644.49,5058,103,35.383398058252425,0.02036378015025702,0.0,0.0,0.0
2025-07-07,C033,organic,30,0,0.0,545.66,101938,514,1.0615953307392996,0.005042280601934509,0.0,0.0,0.0
2025-07-07,C034,organic,26,0,0.0,470.92,33693,299,1.5749832775919732,0.00887424687620574,0.0,0.0,0.0
2025-07-07,C035,organic,12,0,0.0,433.59,56958,136,3.188161764705882,0.0023877242880719126,0.0,0.0,0.0
2025-07-07,C036,organic,83,0,0.0,338.93,91463,1451,0.23358373535492763,0.015864338585001584,0.0,0.0,0.0
2025-07-07,C037,organic,15,1,11580.25,582.04,39768,162,3.5928395061728393,0.004073627036813518,0.06666666666666667,19.895969349185624,582.04
2025-07-07,C038,organic,20,0,0.0,481.71,98803,376,1.2811436170212764,0.003805552462981893,0.0,0.0,0.0
2025-07-07,C039,organic,37,0,0.0,430.17,32205,407,1.056928746928747,0.012637789163173421,0.0,0.0,0.0
2025-07-07,C040,organic,64,2,17975.93,573.89,62499,652,0.8801993865030675,0.010432166914670634,0.03125,31.322953876178364,286.945
2025-07-08,C001,search,140,2,23520.97,18316.69,81218,2143,8.547218852076528,0.026385776551995862,0.014285714285714285,1.2841277545233338,9158.345
2025-07-08,C002,search,140,8,62085.96,29455.79,146783,5101,5.7745128406194866,0.03475198081521702,0.05714285714285714,2.107767606979816,3681.97375
2025-07-08,C003,search,280,7,30247.41,20154.96,91486,3025,6.662796694214876,0.03306516844107295,0.025,1.500742745210112,2879.2799999999997
2025-07-08,C004,search,140,6,40664.61,23572.36,94416,2933,8.036945107398568,0.03106465005931198,0.04285714285714286,1.7250971052537802,3928.726666666667
2025-07-08,C005,search,80,1,15377.91,14474.3,64492,1276,11.343495297805642,0.019785399739502572,0.0125,1.0624285803113105,14474.3
2025-07-08,C006,search,140,5,37300.49,18534.66,72251,1686,10.993274021352313,0.023335317158240023,0.03571428571428571,2.0124723086369,3706.932
2025-07-08,C007,search,140,6,46514.979999999996,24874.6,111420,3754,6.6261587639850825,0.03369233530784419,0.04285714285714286,1.8699790147379254,4145.766666666666
2025-07-08,C008,search,131,4,15603.76,14916.07,57885,1879,7.938302288451304,0.03246091388097089,0.030534351145038167,1.0461039670637104,3729.0175
2025-07-08,C009,paid_social,116,2,15317.8,13949.24,74635,1243,11.22223652453741,0.016654384672070744,0.017241379310344827,1.0981100045593881,6974.62
2025-07-08,C010,paid_social,78,0,0.0,11987.63,66156,1153,10.39690372940156,0.017428502327831188,0.0,0.0,0.0
2025-07-08,C011,paid_social,114,1,1213.14,14182.62,82513,1382,10.262387843704776,0.016748875934701198,0.008771929824561403,0.08553708694162292,14182.62
2025-07-08,C012,paid_social,46,0,0.0,18408.74,105868,918,20.053093681917215,0.008671175426002192,0.0,0.0,0.0
2025-07-08,C013,paid_social,105,4,9671.65,11114.83,56416,1685,6.596338278931751,0.029867413499716392,0.0380952380952381,0.870157258365625,2778.7075
2025-07-08,C014,paid_social,140,2,16189.32,15583.82,84144,1570,9.926,0.018658490207263737,0.014285714285714285,1.0388544015523793,7791.91
2025-07-08,C015,paid_social,62,0,0.0,12693.0,68621,1095,11.591780821917808,0.015957214263855088,0.0,0.0,0.0
2025-07-08,C016,paid_social,100,3,17269.5,14976.78,70907,1665,8.995063063063064,0.02348146163284302,0.03,1.1530849755421393,4992.26
2025-07-08,C017,email,48,1,10771.4,2067.16,50270,543,3.8069244935543276,0.01080167097672568,0.020833333333333332,5.210723891716171,2067.16
2025-07-08,C018,email,36,1,15767.69,2250.14,44618,536,4.198022388059702,0.012013088887892778,0.027777777777777776,7.007426204591715,2250.14
2025-07-08,C019,email,16,0,0.0,1564.69,28539,185,8.457783783783784,0.0064823574757349595,0.0,0.0,0.0
2025-07-08,C020,email,4,0,0.0,2150.04,18785,52,41.346923076923076,0.002768166089965398,0.0,0.0,0.0
2025-07-08,C021,email,69,3,11136.29,1681.46,54045,957,1.7570114942528736,0.017707466000555092,0.043478260869565216,6.622988355357844,560.4866666666667
2025-07-08,C022,email,70,2,13445.19,2196.96,46333,772,2.84580310880829,0.016661990374031467,0.02857142857142857,6.119906598208433,1098.48
2025-07-08,C023,email,51,4,25455.93,2402.62,37467,663,3.623861236802413,0.017695572103451036,0.0784313725490196,10.595071213924799,600.655
2025-07-08,C024,email,10,0,0.0,2510.77,16419,110,22.825181818181818,0.006699555393142091,0.0,0.0,0.0
2025-07-08,C025,referral,56,1,12848.35,2748.29,23796,746,3.6840348525469166,0.03134980669020004,0.017857142857142856,4.675034294051938,2748.29
2025-07-08,C026,referral,38,0,0.0,3704.34,13237,432,8.574861111111112,0.03263579360882375,0.0,0.0,0.0
2025-07-08,C027,referral,27,0,0.0,4628.09,13878,306,15.124477124183008,0.02204928664072633,0.0,0.0,0.0
2025-07-08,C028,referral,12,0,0.0,2542.16,12529,196,12.970204081632652,0.015643706600686407,0.0,0.0,0.0
2025-07-08,C029,referral,41,3,12258.27,3719.69,24004,500,7.43938,0.02082986168971838,0.07317073170731707,3.295508496675798,1239.8966666666668
2025-07-08,C030,referral,29,1,749.66,3514.85,21169,465,7.558817204301075,0.02196608247909679,0.034482758620689655,0.21328363941562228,3514.85
2025-07-08,C031,referral,28,0,0.0,3143.86,22834,426,7.379953051643192,0.018656389594464397,0.0,0.0,0.0
2025-07-08,C032,referral,8,0,0.0,4022.6,7640,121,33.24462809917355,0.015837696335078533,0.0,0.0,0.0
2025-07-08,C033,organic,92,0,0.0,392.68,78452,1179,0.3330619168787108,0.015028297557742314,0.0,0.0,0.0
2025-07-08,C034,organic,39,1,8621.38,414.8,40269,436,0.9513761467889909,0.010827187166306589,0.02564102564102564,20.784426229508195,414.8
2025-07-08,C035,organic,34,0,0.0,591.89,112206,347,1.7057348703170028,0.003092526246368287,0.0,0.0,0.0
2025-07-08,C036,organic,133,1,9908.71,581.79,112220,1775,0.32776901408450704,0.015817144893958295,0.007518796992481203,17.03142027191942,581.79
2025-07-08,C037,organic,13,0,0.0,622.1,36498,194,3.206701030927835,0.005315359745739492,0.0,0.0,0.0
2025-07-08,C038,organic,108,4,27814.82,394.05,92254,1224,0.32193627450980394,0.013267717388947905,0.037037037037037035,70.58703210252506,98.5125
2025-07-08,C039,organic,58,0,0.0,370.25,83981,779,0.47528883183568676,0.00927590764577702,0.0,0.0,0.0
2025-07-08,C040,organic,38,1,7846.65,615.87,63784,577,1.06736568457539,0.009046155775743133,0.02631578947368421,12.740756977933653,615.87
2025-07-09,C001,search,135,3,16804.76,13493.11,53407,1487,9.074048419636853,0.027842792143351995,0.022222222222222223,1.2454326689695703,4497.703333333334
